,abs_acc
0,9.909826444512234
1,9.894475100486291
2,9.795753423019411
3,9.766187923955105
4,9.88016203716221
5,9.890585395677943
6,10.078048992315347
7,10.145124416825189
8,10.024243855185052
9,10.020106458187863
10,9.981941570148932
11,9.8991050977162
12,9.860906462815612
13,9.897758884915385
14,9.82113852804278
15,9.790578839551193
16,9.917836766713664
17,10.059848520330396
18,9.946116224325007
19,9.920256275018035
20,10.040613060789001
21,9.980076230768981
22,9.952042220374555
23,10.040396858974672
24,9.981665665076276
25,9.883511723168064
26,10.044456591150233
27,9.998617540464839
28,9.75670096170433
29,9.814658811337557
30,9.932693737485325
31,9.790198887358
32,9.78821974047176
33,9.860395003705747
34,9.778984331265256
35,9.807449493511916
36,9.917642661155432
37,10.18428589992644
38,10.162152199418566
39,10.051769945823043
40,10.162727606431208
41,10.080706147125788
42,9.864223620956004
43,9.689882743193463
44,9.796865623972584
45,9.907392989718558
46,9.839573777873563
47,9.952123800511693
48,10.074716652561715
49,10.07393042101882
50,10.194911687470498
51,10.120064528106804
52,9.676448132016176
53,9.701391200306137
54,9.930699275753923
55,9.737652472855169
56,9.87645587395388
57,10.014995726764724
58,9.86228833707631
59,9.900112107772724
60,10.00533358996091
61,9.95413403755466
62,9.863782006150482
63,9.987234417638941
64,10.02599291120972
65,9.767817028878548
66,9.607507275065
67,9.921733120901047
68,9.83010976913114
69,9.687841880848461
70,9.855668457552751
71,9.98078761923533
72,9.861490107067283
73,9.944078507930758
74,10.052350178965419
75,9.968154704582536
76,10.063845964895645
77,10.297003526749496
78,10.48983072272885
79,10.49015715630084
80,10.677476418897424
81,10.621276300456651
82,10.473389082235075
83,10.676255652568578
84,11.365953911646475
85,11.414658903959193
86,10.55801543109606
87,10.324247602453283
88,10.430871044814989
89,10.193781332814433
90,9.77675510859508
91,9.30749412690344
92,9.027796279749852
93,8.914321730739541
94,8.58615922609901
95,8.469105053466548
96,8.908582623897681
97,9.387560850134005
98,9.41972927367338
99,9.78066825172637
100,10.099518930657723
101,10.095129543168358
