,abs_acc
0,9.849446031066849
1,9.783317854027285
2,9.85621618209716
3,9.868595210354648
4,9.854633035719916
5,9.925320204350246
6,10.015577711210938
7,10.028582909779676
8,10.045134499614106
9,10.082772914912939
10,10.013761282720669
11,9.92367444855352
12,9.854473805847604
13,9.834197801967402
14,9.77212708493543
15,9.712525856920225
16,9.788321028185479
17,9.947951916144774
18,10.02895073163603
19,9.987710841864356
20,9.978493820663338
21,10.057616042404547
22,10.038128017018469
23,9.886494152390807
24,9.859941087291132
25,9.91807270449769
26,9.981584110219044
27,9.921933879130572
28,9.848362146196814
29,9.873236238336467
30,9.972899923266636
31,9.970890353195658
32,9.897802327061143
33,9.902478888335791
34,9.932278022196746
35,9.95391953382837
36,9.890942708365769
37,9.872127438178866
38,9.92474636524017
39,9.941302376960447
40,9.874761596134945
41,9.870160016210207
42,9.895155120714605
43,10.0140781108663
44,10.064422453215288
45,9.968016408458519
46,9.875345079217158
47,9.799820784165226
48,9.873831302861799
49,10.029886208187575
50,9.955491111587873
51,9.880121529386205
52,9.914161659702641
53,9.94334918744168
54,9.948440012044504
55,9.994809736086383
56,9.984993359110844
57,9.924873723491856
58,9.893779079545382
59,9.907889663211773
60,9.903784170373653
61,9.869446833542764
62,9.919142470094565
63,9.952617898504263
64,9.947528854170972
65,9.925654721332586
66,9.89222071206244
67,9.911428134473171
68,9.981879075711472
69,9.991976176120218
70,9.86784362434761
71,9.856354788117002
72,9.964225830072452
73,9.94528763119891
74,9.851279426717097
75,9.844627184679917
76,9.888372484303138
77,9.905617296111393
78,9.942739347220968
79,9.931628652283417
80,9.968796312586848
81,9.997138488395352
82,9.929895165227178
83,9.887494546961886
84,9.871017879300581
85,9.875737898859015
86,9.94342175054872
87,9.94457375597862
88,9.916122953342231
89,9.945965254264891
90,9.983170478082002
91,9.95354491655933
92,9.914016637140389
93,9.948596852632035
94,9.989626173004588
95,9.987183264201153
96,10.003968175500678
97,10.05850178823705
98,10.084853450680159
99,10.078389296983762
100,10.13260701053382
101,10.047624603420582
102,9.879003865273157
103,9.783394074347449
104,9.99062078387985
105,10.002993099927203
106,9.902562616813917
107,9.806989262583128
108,9.753929095990829
109,9.690863150799013
110,9.520479125124444
111,9.392193574370918
112,9.4074575577855
113,9.426480358051435
114,9.829421921847379
115,9.805515411947779
116,9.845884658167503
117,10.036397715923398
118,10.011952903743786
119,9.876626470065483
120,10.01273780239021
121,10.374619367816878
122,10.501166062023737
123,10.325280093151033
124,10.056281623271406
125,9.98593236975087
126,10.07735728444973
127,10.377206418971651
128,10.835309137223739
129,11.639007769730068
130,11.649860854403567
131,11.055897949010804
132,10.659045209808742
133,10.12807462446502
134,9.504024880074633
135,9.492813557597334
136,9.743328404959637
137,9.619444805348751
138,9.283174443462775
139,8.944967032395219
140,8.81792127745337
141,8.79918207669252
142,8.889196087327631
143,9.064731616277086
144,9.43165396894723
145,9.92650773532417
146,10.409368806860392
147,11.019633048801964
148,11.417483606469721
149,11.65702061080854
150,11.218183244308788
151,10.403274352595554
152,10.165342144286075
153,10.27707508832462
154,10.257636993039933
155,10.080625941435015
156,10.053875788502506
157,9.551229080050371
158,8.394444283786695
159,7.755350205501074
160,8.150823589389159
161,8.835673134840402
162,9.444702370223528
163,9.959044063403038
164,10.694113080224723
165,11.322108495287662
166,11.500400291403047
167,11.58907816858841
