,abs_acc
0,9.968524675922115
1,9.948194138917698
2,9.899753076719113
3,9.921170431141329
4,9.95763650000983
5,9.873362737419995
6,9.795587702000994
7,9.901096961199432
8,9.917082769598283
9,9.917925114823753
10,10.052000755816596
11,9.886701143476282
12,9.85196349294329
13,9.927757430715076
14,9.858995719720108
15,9.941589926898937
16,10.033555766717022
17,10.022364711950967
18,9.92327661069045
19,9.828895600487863
20,9.86787193769395
21,9.965474727578984
22,9.892964817317983
23,9.92630221736721
24,10.080802691770401
25,10.085701411861587
26,9.938428264941232
27,9.71147369029855
28,9.624301912335453
29,9.770769982431355
30,9.792384499252162
31,9.861501906044339
32,9.915744484335724
33,10.022369826939515
34,10.191538543071122
35,9.978728655835825
36,9.590493326613624
37,9.621684671419798
38,9.874647389828333
39,9.965451900803611
40,9.897557748077672
41,9.960941951538286
42,10.228051517037349
43,10.265162705794054
44,10.10246272671201
45,9.843632469674828
46,9.694202654458959
47,9.582921505090209
48,9.707307901630493
49,9.802933553115803
50,9.602650102401185
51,9.603604238005557
52,9.785545441425665
53,9.837129799842476
54,9.699630736328556
55,9.661251986497774
56,9.852010674248909
57,9.852916924418052
58,9.745360739788728
59,9.830117629017261
60,10.043002745440614
61,10.250292135814895
62,10.310725764851652
63,10.156720651578672
64,10.286518000245119
65,11.10414723067862
66,11.434038769288973
67,10.903980846033024
68,10.38987373309244
69,10.842548495921074
70,11.911169358807875
71,11.19149348562535
72,9.119541325895424
73,8.440854300070177
74,9.003688085880848
75,9.563741851347164
76,9.599676223244133
77,9.002787185867234
78,8.505675010627355
79,8.665536547751733
80,8.862301846172258
81,9.216488375859331
82,9.540178423243015
83,9.70694062453443
84,10.041595538404849
85,10.401526063087035
86,10.516017063316943
87,10.752244342658981
88,10.934586115869351
89,11.004191933646489
90,11.364908165123412
91,12.107631175141668
92,12.113709519064312
93,12.176664455233997
94,12.060587748828791
95,10.543241125532042
96,9.084656765224887
97,9.048775425641988
98,9.593625625034864
99,9.146877248873395
100,8.28163680265549
101,8.041137112754228
102,8.486478953190286
103,8.685583984362228
104,8.521334443989527
105,8.800862030397415
106,9.472305856237519
107,9.835442160421604
108,9.940010497457566
109,9.956342932126196
110,10.136196163108824
111,10.423923752131092
112,10.441920045251523
113,10.51802666792501
114,10.996154032057063
115,11.157233955645003
116,10.706217962493481
117,10.643402892856637
118,11.52860155181618
119,10.834496482107658
120,9.109792354558586
121,8.840627130788247
122,9.785083783035217
123,10.118813242987926
124,9.11445877495724
125,8.243207004862468
126,8.282587427140923
127,9.036556625587307
128,9.57265248717427
129,9.643105681104773
130,9.39726331514227
131,9.268225220880929
132,9.707222161711062
133,10.351374874181163
134,10.763535794126883
135,10.859536815843297
136,11.05196219558938
137,11.291096677446353
138,11.573310042299308
139,11.789541417396162
140,11.065144646560436
141,11.006073067691837
142,11.379473131923806
143,9.895772544701916
144,8.854694071060534
145,9.317172800026658
146,9.918738444080812
147,9.314786485933746
148,8.495348664105867
149,8.279880488300355
150,8.684099876516493
151,9.174040366630418
152,9.25629433515082
153,9.1154581457765
154,9.09200405687078
155,9.60740812758198
156,10.003612836198569
157,10.067644812144938
158,10.216485146565523
159,10.369942696789579
160,10.052259243414479
161,9.84854579825115
162,10.424693834053096
163,11.065519301533328
164,11.175442281288156
165,11.517654064943732
166,12.103971228762049
167,10.858706189703323
168,9.22525420282247
169,8.931461601267035
170,9.444189689122272
171,9.748501785364262
172,9.376694719910423
173,8.529179520622083
174,8.320409895459791
175,8.795071462088197
176,9.377697429539216
177,9.658515921401431
178,9.633709428335154
179,9.81965232329776
180,9.97191621911453
181,10.181282865681677
182,10.645778104479987
183,10.734591939141247
184,11.060431445404179
185,11.407900768925908
186,11.149741332775472
187,11.304159117475644
188,11.7444248431795
189,10.737860878873155
190,9.392070038137176
191,9.329247452645133
192,9.701343479813596
193,9.607160336735772
194,8.870071054601246
195,8.347166579053306
196,8.486321374227717
197,8.919468728511488
198,8.985851718603023
199,9.068461941765156
200,9.396734099794816
201,9.596591234962114
202,9.791819002863454
203,10.078445087620773
204,10.441199623886536
205,10.961464555962852
206,11.334462350387899
207,11.443457740419495
208,11.124676970972006
209,10.7248547423692
210,10.550062105245686
211,10.947661155062187
212,11.461757013090399
213,10.462605054208431
214,9.1789481229727
215,8.703696124162843
216,9.175976397670885
217,9.56029393457106
218,9.173272491300159
219,8.882198675134731
220,8.363899549835212
221,8.798198383544543
222,9.253402716064677
223,9.396307270813095
224,9.345658342021911
225,9.600586751526007
226,10.119058342348842
227,10.582704449775907
228,10.69343053021232
229,10.782371466169755
230,10.704568482511059
231,11.101907378191406
232,11.485222926755656
233,11.30882909016218
234,10.978340519579248
235,10.679214126054351
236,10.717525445721623
237,10.056298689530166
238,9.494691616625692
239,9.46962180124802
240,9.125873928473945
241,8.59051260126138
242,8.10177305538222
243,8.060832701917823
244,8.320949591972647
245,8.83969738652941
246,9.110916834750514
247,9.340311317563826
248,9.882227861395226
249,10.053010533709974
250,9.927341025290856
251,10.554112760785248
252,11.164271604697378
253,11.95101318581107
254,12.638901496910288
255,12.072794918305913
256,11.94540943301039
257,12.355990502737631
258,11.488842571838358
259,9.5364830024254
260,8.580895250476248
261,8.762679454394913
262,9.234985040725247
263,8.933791403913446
264,8.377638242969867
265,7.890804628987816
266,7.872426397350265
267,8.463755996576495
268,9.087977190856458
269,9.564023528851322
270,9.641543034748281
271,9.994132975887569
272,10.252207133885554
273,10.510438149480171
274,11.023188620117232
275,11.378847778246852
276,11.562349746511375
277,11.516120836648035
278,11.109441794260443
279,10.761364765293452
280,11.035664752668895
281,10.473586420169415
282,10.311761579389943
283,9.77585478846467
284,9.487166491282437
285,9.035938027026086
286,8.335303089000455
287,8.000866298062297
288,8.319346075621556
289,8.485616673822971
290,8.8148727265248
291,9.209821485057555
292,9.536993742016154
293,9.919694833605872
294,10.22945158790802
295,10.393007877346854
296,10.595188188534568
297,10.651584679262859
298,11.595219038425112
299,11.476066562820229
300,11.128178497928458
301,11.407781950078002
302,11.421120780914963
303,10.68317812794617
304,9.600256987073433
305,9.025225654920174
306,9.26501441590724
307,9.735976207475236
308,9.115057317502805
309,8.427758067305591
310,8.556761347047367
311,8.989415262344595
312,9.310168148575958
313,9.390211450718507
314,9.472374607524735
315,9.447008359830487
316,9.766221753989702
317,10.056015095722735
318,10.196105766690449
319,10.174766140087137
320,10.418266273683274
321,10.199139343129296
322,10.98575229410813
323,12.069733340841488
324,11.73438209173769
325,10.923439138147168
326,10.6205178322727
327,10.748342513841306
328,10.319088981433538
329,9.924782948119118
330,10.2374288533145
331,10.138451372404786
332,9.19881282260394
333,8.556978217466268
334,8.411622509720047
335,8.75626091783234
336,8.951773723380814
337,8.987811989963536
338,9.440119809275377
339,9.628738554693935
340,9.622631003822626
341,9.90793089444899
342,10.098450181606045
343,10.433556655541176
344,10.546606478311746
345,10.496453611677891
346,10.418854334535423
347,10.018628163876466
348,9.983768224447044
349,10.354466599096655
350,10.44230962967738
351,10.688028891790312
352,10.55909773750006
353,10.390470497382665
354,10.38258336523652
355,10.043994326737788
356,9.470810569270542
357,9.173866200531398
358,9.485532393116305
359,10.020814358741037
360,10.149813242063177
361,9.685272732141827
362,9.21400078833045
363,9.22097906395259
364,9.579135891432443
365,9.836372956428097
366,9.753474123853332
367,9.594094750403228
368,9.630945760980186
369,9.735623863968277
370,9.686965901845054
371,9.66085185392917
372,9.748818599835223
373,9.929856070176594
374,10.122336951880243
375,10.238522402028305
376,10.306185318037258
377,10.360671648483418
378,10.559730621388049
379,10.721844778059939
380,10.721120842725773
381,10.519968436448497
382,10.406771200338794
383,10.805802100493123
384,10.656330408776999
385,9.95729691598947
386,9.489549122196808
387,9.414043154464288
388,9.622644375260837
389,9.61474515790833
390,9.356550873189995
391,9.383911241207388
392,9.671481759274794
393,9.755908123136603
394,9.65703786801724
395,9.757199356743529
396,9.7450927987087
397,9.65182548031413
398,9.81827185168807
399,9.874048713443967
400,10.067842248647205
401,10.352831561491865
402,10.279812860948986
403,9.918848071492357
404,9.871215428379484
405,10.014758512223423
406,9.977774013750015
407,9.74103488228497
408,9.697495969900807
409,9.89396330960249
410,9.961477787956948
411,9.902431463987744
412,10.0164472512367
413,10.250777278594645
414,10.307540383033816
415,10.111559017652493
416,9.943555290197988
417,10.063698352502776
418,10.253655123077142
419,10.484256590244973
420,10.74403723120278
421,10.619562964106954
422,10.49380043512169
423,10.493482912494352
424,10.058635974415683
425,9.485451317953435
426,9.226846539471962
427,9.37585763947996
428,9.516049601587172
429,9.40052305111499
430,9.43349480735128
431,9.682355407974242
432,10.042357763137094
433,10.297306460054282
434,10.413119338027371
435,10.203389556850475
436,9.772036465619202
437,9.689722355919342
438,9.8539194293078
439,9.882550352212263
440,9.868523940912485
441,9.762474285704533
442,9.704045729381495
443,9.758787144158783
444,9.873858160136058
445,9.972998625661132
446,9.9077404380998
447,9.998019818933741
448,10.084816294904048
449,10.03261518318055
450,9.829616544787388
451,9.76946229779264
452,10.017271206178444
453,10.074931312007607
454,10.024247213253808
455,10.069511119291944
456,10.143445054490943
457,10.168029171346067
458,10.320299560136505
459,10.606201440039918
460,10.480501930831453
461,10.285188164034906
462,10.292102956066978
463,10.235112492124545
464,9.759943976889247
465,9.448789285784251
466,9.507979857527442
467,9.69552326396675
468,9.682928156441772
469,9.686791933275506
470,9.859478288426615
471,9.874180985441042
472,9.867827597482956
473,9.835618818792693
474,9.792232310944728
475,9.89852745379362
476,9.831364820614485
477,9.508786572944233
478,9.378105458946266
479,9.479087210136264
480,9.667877397711704
481,9.846082431954347
482,9.930662597770551
483,10.02212368682969
484,9.999630406621838
485,9.934110859877851
486,10.046335876940024
487,10.17696389701621
488,10.338322647046866
489,10.477168607767872
490,10.352058416766484
491,10.246491701357842
492,10.158295404939388
493,10.242911346390331
494,10.495213462863425
495,10.63520200818897
496,10.584618651959111
497,10.044168124215272
498,9.48439068364071
499,9.490764835140144
500,9.70637081179803
501,10.069861333299732
502,9.783963726517783
503,9.371787798053848
504,9.502391532535725
505,9.762913174411219
506,9.745947260733727
507,9.694658885465515
508,9.672285702191305
509,9.63774872050297
510,9.728210144390992
511,9.867596810736702
512,9.950789241922324
513,9.89209659634107
514,9.834909304992314
515,9.831400468646772
516,9.763960185032076
517,9.718570523125637
518,9.81851546442937
519,9.855512264160835
520,9.840075302025959
521,9.98465105911347
522,10.090619450277057
523,10.161959710943991
524,10.112103359418073
525,10.058048423697
526,10.386214725083049
527,10.953811883868573
528,11.026908547912107
529,10.646933501631874
530,10.592301267711651
531,10.752981218579569
532,9.80461569531118
533,9.086701616032133
534,9.525372764849592
535,10.06829458319429
536,10.023264234654752
537,9.641987180943621
538,9.502735957847957
539,9.7813506954352
540,9.79393163658725
541,9.452697863524405
542,9.2269494127657
543,9.189586712550858
544,9.408267194504775
545,9.743375431387955
546,9.85365631302953
547,9.904758880689169
548,9.889199209812746
549,9.96765667210638
550,9.913566437907388
551,9.574079299489028
552,9.509265059176089
553,9.897603342432193
554,10.369199350611142
555,10.612397678132103
556,10.401998593089003
557,10.023517351780493
558,9.778470082714644
559,9.704265784255432
560,9.847851329427302
561,10.33009756631194
562,10.995394366906197
563,11.26633840743046
564,10.84538347462901
565,10.759475109089482
566,11.109028965679887
567,10.044494284465129
568,8.816925247872483
569,8.834316572945351
570,9.984993128001094
571,10.83013321096787
572,10.308603755713728
573,9.072826491628673
574,8.202711197564437
575,8.18292523169506
576,8.813144885331345
577,9.391486176787765
578,9.791635454973045
579,10.011517959040802
580,10.234128100037301
581,10.283678928754737
582,10.252994815530965
583,10.467023252525179
584,10.884550966747934
585,11.079869540514842
586,11.115764317120925
587,11.413915276290638
588,11.755354838465985
589,11.274598602915344
590,10.463162840725158
591,10.35037451410526
592,10.748779859808629
593,10.7598693686052
594,10.42057812613229
595,9.667335689609443
596,8.638938593136992
597,7.92402175140189
598,7.502263572110819
599,7.5118436824159645
600,7.917963359304086
601,8.382139874847198
602,8.59812481643526
603,8.760653608524995
604,9.099564560180555
605,9.273731338675093
606,9.830803054559443
607,10.533648613133813
608,11.265142647380145
609,11.793536910768815
610,12.09090363097441
611,12.52733739421567
612,12.547662375950592
613,11.910407983158482
614,11.436587814204703
615,11.227083085130735
616,9.955904766879705
617,9.580233165523472
618,10.287374896552873
619,10.282489111346385
620,8.947161294203609
621,7.906837811161811
622,7.1956394446646925
623,6.972753279447399
624,7.489478166258093
625,8.177996229155593
626,8.673010388226139
627,9.557322425588787
628,10.210687311682278
629,10.330627431936948
630,10.514909909312907
631,11.63563890350805
632,13.163907487614154
633,13.28293603051381
634,13.228409073384315
635,12.816810001751213
636,12.019716479236832
637,11.545371394506473
638,10.811831240644068
639,8.802774737616168
640,7.49407211304697
641,7.0088192642908504
642,6.9031424090020375
643,6.961974757646964
644,7.437785428802797
645,8.214221459043214
646,8.99411415266436
647,9.929777164076931
648,10.681210581358139
649,11.168086161971052
650,11.415724108331856
651,12.088419649743289
652,12.760608766477468
653,12.822984056486764
654,12.146013456547148
655,11.883002992645476
656,11.794575637101136
657,10.799798148337953
