,abs_acc
0,9.822543820262323
1,9.791295905420732
2,9.788143401063518
3,9.93660923279174
4,10.015911914082311
5,9.936733561550334
6,9.97593820311413
7,9.978985353732668
8,9.940037684379625
9,9.970130824302332
10,10.013683814897275
11,9.965125365618444
12,9.934762355838929
13,9.95466243096168
14,9.877324806629344
15,9.768184033927321
16,9.870571479474716
17,9.854114717358197
18,9.81068416598405
19,9.736671306048
20,9.74095062213085
21,9.894923610999118
22,9.930923274974802
23,10.005842474731063
24,10.053425549284082
25,9.911008139198152
26,9.915697875522635
27,9.850032175415262
28,9.78422676917658
29,9.85783498239283
30,9.741408662288464
31,9.786738701462326
32,9.939108055909987
33,9.957256806987285
34,9.877010394216734
35,9.715314632165246
36,9.860327810781103
37,9.928923720642503
38,9.94174130343962
39,9.86772151677171
40,9.592343714099181
41,9.793635732762484
42,10.022144240963291
43,9.857753037678815
44,9.882036514385431
45,9.781076850153722
46,9.70512809836081
47,9.702620056057919
48,9.769232009883211
49,10.323844592141278
50,10.424801665553925
51,10.350333090581545
52,10.427259929516616
53,10.528558630463122
54,10.799681965351038
55,10.9567618075493
56,10.7705509610749
57,10.62283353613728
58,10.1197850445166
59,9.64490117587705
60,10.66019445760085
61,10.64305442702225
62,9.18767185358898
63,8.686584364141483
64,9.017186854427589
65,9.410206284987455
66,9.497007186176473
67,8.97825941915197
68,8.916353639823908
69,8.890884412878247
70,8.841248644273831
71,9.054500352936921
72,9.797574985764301
73,10.24345465518249
74,10.4574036030616
75,10.497345884474417
76,11.180970002398418
77,12.205605684053484
78,12.693068872329338
79,11.9919822351485
80,10.862376828684768
81,10.446024809036073
82,9.72392109262853
83,8.53315581750744
84,8.205600178168172
85,8.505897350173885
86,8.516129768245202
87,8.445915966201243
88,8.668930219249239
89,8.704661811910167
90,8.832778789856604
91,9.261992683350002
92,9.713964228269077
93,10.319971088015334
94,10.701416660322877
95,11.294537065576234
96,11.867221037726365
97,11.8148248422044
98,11.34078690754677
99,10.973539482777458
100,11.301998511150876
101,10.198160760072728
102,9.082165505629405
103,9.210139889290383
104,9.47935460259731
105,8.894106231469044
106,8.402181048609444
107,8.08117780224151
108,8.27524738522457
109,9.07141007230021
110,9.768252093390466
111,10.43718927045648
112,10.887731095324444
113,10.98108860348907
114,11.353394175509706
115,11.853559691156372
116,11.848865470623704
117,11.755130366931041
118,11.913111509435005
119,10.45142219537106
120,8.613764921251864
121,7.80403738497987
122,8.03079728726946
123,8.518535096833926
124,8.559499819219795
125,8.278639501355212
126,8.399576803576648
127,8.944589423801578
128,9.452302907809692
129,10.24640786233272
130,10.863449258153988
131,11.169401886293102
132,12.140511294125494
133,12.258750550989843
134,11.544929838757179
135,11.123649879173675
136,10.095644077765263
137,8.487862593319571
138,8.390102120523217
139,8.92858448738158
140,8.586049622747838
141,7.9910691340521405
142,8.150498846684156
143,8.767658992224742
144,9.380753999800117
145,9.829354340960196
146,10.526354942339651
147,11.115632550570519
148,11.137774238917672
149,11.411904245475487
150,11.656248972647154
151,11.452383638607643
152,11.04908519949136
153,11.182639050952982
154,10.683201997824307
155,9.434570683835924
156,8.620467360054265
157,8.696705425533828
158,8.914631081769874
159,8.493658767244975
160,8.101459839619798
161,8.314503056979765
162,8.847547545103891
163,9.587687351005249
164,10.272931294788735
165,10.553872989669918
166,10.76853064058051
167,11.64342541046594
168,11.965590336709033
169,11.709553907970385
170,11.34125629733683
171,11.87850698795767
172,11.105170474435567
173,9.233043492464633
174,8.669181376811025
175,8.984454268100619
176,8.548958069479177
177,7.954851787650318
178,7.912509235535304
179,8.166839093036305
180,8.164691115357275
181,8.642935508123482
182,9.850099405166214
183,11.376300898085242
184,11.575044479114968
185,10.995301908893746
186,11.776688674089126
187,12.28572311353449
188,11.881569089400275
189,11.324687744079027
190,11.527027103764738
191,10.000633799900141
192,8.223932369738625
193,7.725888588311484
194,8.32801553379753
195,9.209830449077252
196,8.885901161853042
197,7.939491231014513
198,8.160540305646698
199,8.773605179793941
200,9.573469681329104
201,10.272109570728418
202,10.542645505309656
203,10.94029191851993
204,11.51619359640987
205,12.026054873946672
206,11.696632508551705
207,11.119454119966598
208,12.004601247442691
209,11.07873978474864
210,9.063158118422846
211,8.488928125643707
212,8.956207305428416
213,8.785881746508169
214,8.190580417830907
215,8.125598245239017
216,8.499762778186943
217,8.91926192846643
218,9.519618520410221
219,9.879357045823108
220,10.500383802735666
221,11.013185085322887
222,11.020283791379347
223,11.512457877400537
224,11.929994462378916
225,11.372145294876212
226,10.811570732264357
227,10.775900881665057
228,9.595213772405796
229,8.374199710374869
230,8.431735763127337
231,8.765376823709303
232,8.78213072322508
233,8.487324270287099
234,8.431555371897122
235,8.791917902615666
236,8.96847340524759
237,9.3632964371484
238,10.066396159073362
239,10.752378991431582
240,11.21876458554323
241,12.01329908791474
242,12.078149993530097
243,11.648158161189723
244,11.674127095557889
245,11.86992187426954
246,10.202167165374581
247,8.957237521684876
248,9.167295649099216
249,8.897514834364296
250,8.09314323019359
251,7.660377038045563
252,8.028225612209887
253,8.758337152682579
254,9.265074298513372
255,9.886587181782229
256,10.340685076372006
257,10.631111238240466
258,10.837341324306408
259,11.400795752180722
260,11.971776318912017
261,11.964738758112745
262,11.842145687044162
263,11.528071288458877
264,9.806578036663485
265,8.57401303572664
266,8.368978176921155
267,8.596182270154312
268,8.444537269484972
269,7.7331891259796715
270,7.869037493244392
271,8.447719096264946
272,9.359727102998267
273,10.292822869625693
274,10.495342527973845
275,10.678470521111935
276,11.943028108465018
277,12.641651596637503
278,12.105471764904319
279,11.385685405974757
280,12.26647535626799
281,11.076595886481416
282,9.03558338255804
283,8.643952821229709
284,8.710771613179617
285,8.539145054799341
286,8.063927127801396
287,7.829725361093635
288,8.169358758025714
289,8.755436514770475
290,9.5480163985543
291,10.211508642072346
292,10.578118595258616
293,10.961663715493998
294,11.491284515336618
295,11.714115236985059
296,11.879725055254136
297,11.440636549394833
298,11.634728393305021
299,10.942563353846745
300,9.074238766292165
301,8.075531401531375
302,8.33113779267561
303,8.564911010826442
304,8.225642072200634
305,7.732553780335984
306,8.130517975733708
307,8.96119457787089
308,9.533231052687517
309,10.19742992491341
310,10.803013502075947
311,10.828745410510159
312,11.503906706529039
313,12.447173476503334
314,12.182441932288448
315,11.50059482399326
316,11.759518220087527
317,11.475684766578116
318,9.489336050981382
319,8.762210090490843
320,8.785257319262131
321,8.255472435829041
322,7.511757738223438
323,7.355086734590192
324,7.834457386093658
325,8.690409135546828
326,9.92882104726943
327,10.588306747631032
328,10.461739904013967
329,10.701464922249748
330,11.385996400256822
331,11.96919223512578
332,12.303371377391201
333,11.489812826587091
334,10.813583999019617
335,10.316836989283319
336,9.183346598291728
337,8.404547418016026
338,8.395479898772104
339,8.465907210219877
340,8.383164476487513
341,8.097077175450726
342,7.962302352063797
343,8.711450478654918
344,9.769988868819658
345,10.71975936887646
346,10.95175634479617
347,11.346543019412783
348,12.2396731662054
349,12.413845630439821
350,11.933939908975198
351,11.50478607458157
352,11.758338948358073
353,10.380505385317676
354,9.049168418526342
355,8.827748402640161
356,8.767188771259187
357,8.026377410632978
358,7.326999484027346
359,7.287585254613517
360,8.009970498899776
361,9.072648734884982
362,10.433509332716469
363,10.792312642314325
364,10.56133317289186
365,10.881531315997183
366,11.639062734408649
367,11.976556662808367
368,11.695259962797712
369,11.321540660247535
370,11.405932007955679
371,10.029691931777064
372,8.567149173148849
373,8.261364576290287
374,8.827030391484081
375,8.539653432538442
376,7.756534870966372
377,7.408536165576233
378,8.059270470171553
379,9.152104472512542
380,9.715083171978172
381,10.213667185217723
382,10.918201460379656
383,11.836468497439943
384,12.391817125395946
385,12.185779474058409
386,11.547836202475809
387,11.720737164218692
388,12.532290583383597
389,10.675030270447856
390,8.897683075097625
391,8.639534309045006
392,8.37543352393032
393,7.976428107766884
394,7.617883467456134
395,7.664607587241608
396,8.232352668709604
397,9.020076058069845
398,10.016552870193975
399,10.335999968382891
400,10.435890794737245
401,11.073179699333826
402,11.869664574672615
403,12.308212740124912
404,11.932691477909215
405,11.845922864860357
406,11.178722750121198
407,9.568825229372457
408,8.42450058574237
409,8.315089988831803
410,8.342744525347582
411,8.006080495518617
412,7.560271041648166
413,8.045972534874034
414,9.068467663114816
415,9.753110758215353
416,10.278015421334937
417,10.926184140481388
418,10.984610112779311
419,11.59212024927056
420,12.363520794817067
421,11.9233245794385
422,11.240598771863343
423,11.354911511928986
424,12.000493095597228
425,10.633927785215118
426,9.319274181413395
427,9.138487478254682
428,8.825842514803048
429,7.951052341953621
430,7.3547542282147695
431,7.494940316646584
432,8.273309132219932
433,9.141745481603262
434,9.989788579667351
435,10.389431464111286
436,10.5992946223273
437,10.859502340367811
438,11.0948690073088
439,11.05015523488398
440,11.227639985027595
441,11.17926643479763
442,11.690959999761274
443,10.347027997894143
444,9.640711566458062
445,9.842889038813762
446,9.578790251302715
447,9.139049910281294
448,8.54093043169084
449,8.200758877225855
450,8.416430268673786
451,8.822361697507375
452,9.333865861794466
453,9.95083081393341
454,10.821385656248486
455,10.849719976477278
456,11.191971974216361
457,11.773220210960327
458,11.252988043394954
459,10.435863402828113
460,10.835492275731184
461,11.16651236292075
462,10.063384678291898
463,9.48692174845936
464,9.502236360741154
465,9.163320241749128
466,8.3979338028472
467,8.01039933234933
468,8.070781193042384
469,8.473613165187212
470,9.278952917479176
471,10.004734940564337
472,10.477002141220355
473,10.647659186311598
474,10.725537027847356
475,11.224814567352901
476,11.729390125432321
477,11.937013865099672
478,11.451529276369152
479,11.057112035103021
480,10.343469668103197
481,9.102252169753545
482,8.18423385190623
483,8.440714074557988
484,9.331155102191081
485,9.437470954901167
486,8.83178875217864
487,8.833648279598286
488,9.082462351465072
489,9.25431331604537
490,9.78962514796279
491,10.557447822821224
492,10.9785448087865
493,11.03996643684715
494,11.501670619589387
495,11.415100836509975
496,10.635720316537821
497,11.130771812351146
498,11.438790823727707
499,9.748116177979018
500,8.85875247222737
501,8.951413866624339
502,8.849580513207044
503,8.311240097293869
504,7.916789730994666
505,8.117335259613723
506,8.698827404763755
507,9.34009595159844
508,10.042233083914851
509,10.788983913241031
510,10.917352576580258
511,10.962049676941689
512,11.208279425042008
513,11.363942885974584
514,11.496492359014134
515,11.094534746949474
516,11.250186277014294
517,10.214713102319902
518,8.4873988016974
519,7.947494795403937
520,8.884897823683222
521,9.266731665276799
522,8.798696600430409
523,8.440660236041296
524,8.57549113675595
525,9.04380566049049
526,9.597632861192437
527,10.287967659682197
528,10.721082672337971
529,10.690529809741609
530,10.810081715604372
531,11.616939394564717
532,11.880389242085755
533,11.223426526641463
534,11.11241343431287
535,11.483766874332181
536,10.070764690597132
537,9.028755210812866
538,9.049413022206192
539,8.983920559566121
540,8.390291655942633
541,7.854557940305894
542,8.087502569574998
543,8.722664490712138
544,9.550828676164546
545,9.889010253222256
546,9.94282737573493
547,10.300289081095446
548,10.577007381528043
549,11.16939354903832
550,11.588114950076742
551,11.537823809755789
552,10.718499670664805
553,11.228907034898063
554,11.349479457036827
555,9.416954828249187
556,8.471321697178878
557,8.734271751286252
558,8.649684992673684
559,8.129535978290976
560,8.405459039135055
561,8.885492026612635
562,8.99168185402137
563,9.429890930588767
564,9.915887259665485
565,10.534006483688852
566,11.084580136359179
567,12.01082448632389
568,11.925926786560249
569,11.252746757224841
570,11.876916271054661
571,12.6534709639806
572,10.593103589791722
573,9.09850943917853
574,9.10981581167741
575,8.807677091368873
576,8.016199654987929
577,7.531059415723502
578,7.776988430093004
579,8.375216358491894
580,9.55959344843777
581,10.231806873660876
582,10.382231291316872
583,10.792851359285224
584,10.864268696882982
585,10.947967438345781
586,11.05667108578924
587,11.459648709250205
588,11.161536375714839
589,11.101950451262137
590,10.62728037576243
591,9.195671655110726
592,8.084224464029116
593,8.40194925859224
594,9.157208863580163
595,8.915495543545862
596,8.454198398565582
597,8.678301746316661
598,9.126194518911767
599,9.437037790589013
600,10.009119332876978
601,10.495498447415443
602,10.741464799564614
603,11.339514423494476
604,11.768599142219234
605,11.563265827768387
606,11.234481090290574
607,11.408710782900274
608,11.706542319384901
609,9.635834410841976
610,8.277735316166293
611,8.534972466527355
612,8.934245636039462
613,8.275713662204735
614,7.729588197139668
615,8.006989690501063
616,8.932765978486959
617,9.544069287574711
618,10.042418998040059
619,10.573133369196965
620,10.520427492533413
621,10.599590728720115
622,11.224222475148597
623,11.656573133184223
624,11.850672131985952
625,11.495778005596655
626,11.402621032398324
627,10.518584522974429
628,8.997276053137991
629,8.268738760936523
630,8.473949205638645
631,8.775511631799292
632,8.810089424976297
633,8.350347433201282
634,8.311144721056543
635,9.019720569535625
636,9.61355645908454
637,9.85023109784005
638,10.367083961381557
639,10.68030259066719
640,11.055680269506139
641,11.828301646486738
642,11.758425839381434
643,11.228498965564125
644,11.234701964093986
645,11.969265466931189
646,10.258930822132504
647,8.56670628816409
648,8.684336693106152
649,9.02889887375556
650,8.44013664341909
651,7.998223856237586
652,8.216278681023397
653,8.591981406855497
654,9.20097965751278
655,9.99334446251757
656,10.792553158240498
657,10.912050930155484
658,10.876920140182522
659,11.06668055740691
660,11.37055935776754
661,11.62976255299166
662,10.943851973788531
663,11.173532609890955
664,10.84400785086055
665,9.344967909728531
666,8.29229578605686
667,8.18399462941297
668,8.359940800169154
669,8.909406345591988
670,8.523150563605615
671,8.269638077350121
672,8.82635509420322
673,9.373588833873747
674,9.914805314418441
675,10.36690915350567
676,10.474348763335149
677,11.35895696436089
678,11.96055460700545
679,11.500458273286652
680,11.301865117357357
681,11.887170777609708
682,11.761188412902062
683,10.039031535453699
684,9.076939042383033
