,abs_acc
0,10.012731653265215
1,9.976257390843635
2,9.940146810672067
3,9.987290991212754
4,9.967241433736376
5,9.915829213684903
6,9.905920290861824
7,9.892926250010046
8,9.90422005677637
9,10.00924660629056
10,9.980952033534736
11,9.865556339564893
12,9.856937988814275
13,9.889908068193908
14,9.877672862965003
15,9.94811791508961
16,9.943980759503905
17,9.841059494010047
18,9.83228077626191
19,9.84219712246571
20,9.835595373932806
21,9.932113361100525
22,9.98873346839263
23,10.018655753903237
24,10.086375401779165
25,10.086781907473314
26,9.965392531159782
27,9.911679642807856
28,9.922105235762205
29,10.03911764775722
30,10.041630762241814
31,10.045580741397421
32,9.913435925441705
33,9.750317680587807
34,9.680015059927612
35,9.75265113492536
36,9.914211839768866
37,9.850362704541858
38,9.679917653748122
39,9.681531476131303
40,9.734631987306422
41,9.901211017379232
42,10.258886300653746
43,10.308728406051978
44,10.019919066821894
45,9.797934361377685
46,9.785659044158894
47,9.947908683564796
48,10.095020664645352
49,10.093073926723958
50,9.933228066634838
51,9.966349984152982
52,10.082864894594243
53,9.998136056923443
54,9.937604540384562
55,9.775386916475558
56,9.538859791431248
57,9.429095325141887
58,9.45606664420358
59,9.535877751961168
60,9.62799723372951
61,9.727390495983274
62,9.905326409623104
63,10.172233640931568
64,10.405895022794024
65,10.499029161039179
66,10.53709993477398
67,11.007001067426842
68,11.496552945449727
69,11.351405653150737
70,11.136355775510646
71,10.848519018275923
72,11.004441801400699
73,11.454843591104085
74,11.010402635564706
75,10.2196442017302
76,9.54364560618398
77,8.947206555729217
78,8.256213375040177
79,7.795551974361132
80,7.854272836904318
81,8.341036111268739
82,8.729759414558302
83,9.083196905178616
84,9.332350383280893
85,9.707393316422344
86,10.119478591812905
87,10.453837479703184
88,10.847740259068058
89,11.497791664654219
90,12.339900689126745
91,13.049460669358655
92,12.802738576771235
93,12.530438292183238
94,11.931717907574932
95,11.049650978688145
96,10.07391656656784
97,9.693759949157851
98,9.071948480902304
99,7.8161177773554025
100,7.143079621761011
101,7.112178413606708
102,7.393342285161338
103,7.732757613051411
104,8.096270387408996
105,8.656009937735254
106,9.376269384366706
107,10.332782099962948
108,11.129335677565681
109,11.41726804979321
110,11.601730694539325
111,11.834739742819009
112,12.135109672221247
113,12.700305804663882
114,12.281023292846033
115,11.845973788238801
116,11.093755531387208
117,10.599564967562873
118,9.738072650425217
119,9.070290983621158
120,8.049973145490029
121,7.2122111997302385
122,6.985711147215641
123,7.342394883114068
124,8.100102391302956
125,8.784715771756892
126,9.332639438920864
127,9.99665959897676
128,10.684764672263492
129,10.81794330725378
130,10.703285756587016
131,10.790876615204537
132,10.790713405813703
133,11.100665789812977
134,11.688930189416878
135,11.990266201171144
