,abs_acc
0,9.810522205634474
1,9.855058122142497
2,9.918924834069237
3,10.009385109220888
4,10.005335805146883
5,9.992233875467575
6,9.856948520883376
7,9.840689788544934
8,9.954173187453941
9,10.11567005284696
10,10.17204614362986
11,9.976811323639003
12,9.829881702722501
13,9.828984247550205
14,9.819027250638483
15,9.762209966552634
16,9.834124486538478
17,9.909029675190734
18,9.907941791319038
19,10.019239036954211
20,10.171861696347317
21,10.068295027949894
22,10.052050378053222
23,10.114988042240848
24,9.957246236968839
25,9.84610872177004
26,9.58013662048917
27,9.598758237611767
28,9.61527353796704
29,9.895686812445348
30,9.986980009994658
31,10.145399767537086
32,10.188588577011634
33,10.13928766309916
34,10.0610180613239
35,10.080570016539546
36,10.079483550034691
37,9.891041469698177
38,9.984838619274406
39,9.891636036265442
40,9.80813085207378
41,9.930101443041318
42,9.913511759435869
43,9.817586375332116
44,9.81972050743934
45,9.867403746292165
46,10.014527415765436
47,10.062362911792318
48,10.035874670086221
49,9.98850435168125
50,9.976394265881959
51,9.882739923520058
52,9.959437063903609
53,9.910633534052014
54,9.912774996862648
55,9.851392245708286
56,9.818288536143601
57,9.957334944081165
58,10.077152095831725
59,10.045066852291262
60,9.84943774325834
61,9.967983628775324
62,10.022347125684995
63,9.915475797096642
64,9.900548087616329
65,9.96917643598828
66,10.046918495340977
67,10.004313571640251
68,9.985717387263058
69,9.98167141303729
70,9.838362084870136
71,9.657929398032321
72,9.725310239435077
73,9.850308215595037
74,9.984638177660276
75,10.108772905888246
76,10.150907000414543
77,10.04255243920636
78,9.85703026564432
79,9.861435328975446
80,9.883079611076624
81,9.785378113000506
82,9.846579293886135
83,9.966279454502109
84,9.85953816766721
85,9.834219686938996
86,9.886573986147825
87,9.88546904115196
88,9.663620956605834
89,9.682727666631456
90,9.8893166406784
91,9.77915322271284
92,9.619269320358393
93,9.61090502690755
94,9.788725077126049
95,10.032678294510358
96,10.150719850455825
97,10.045109182457425
98,9.759797933210859
99,9.76092514511436
100,10.404256954253633
101,10.18780336260149
102,10.019975929675708
103,9.782207692393078
104,9.756678839980069
105,10.088231934755118
106,10.3303945964481
107,10.655244619820913
108,11.183319420701789
109,11.44870777352114
110,11.171155392914496
111,11.033590766539982
112,11.301804310715289
113,11.202617731648806
114,10.500176201114444
115,9.457204522256335
116,8.554204145944146
117,8.471949835990744
118,9.099936091250354
119,9.431431978948781
120,9.52318958513456
121,9.039838076480512
122,8.641705063504528
123,8.732275044190068
