,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,grav_x,grav_y,grav_z,magnet_x,magnet_y,magnet_z,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,rv_w,rv_x,rv_y,rv_z
0,1916733467120719.2,-0.015614833333333335,-0.018679333333333333,0.006507666666666668,0.07192719746059802,7.414752423530495,6.662413766082248,0.12373666666666668,0.03403533333333334,0.0537695,-0.04645483333333333,7.302933166666667,6.5448745,15.90710163764566,-34.990593212033424,-18.729015999970517,-0.012248833333333334,0.000517,0.05827266666666667,0.9143206666666667,0.4049761666666667,0.0024695,-0.002429,0.9108550000000001,0.4069876666666666,-0.025794833333333333,-0.06354966666666666
1,1916733496732942.2,0.014742666666666668,0.004221666666666666,-0.011070333333333333,0.0930377964603228,7.369673185581227,6.681753342630308,0.12464850000000001,-0.0106245,0.06273349999999998,-0.038560500000000004,7.301537666666667,6.546483833333333,16.118813680028484,-35.352051384390336,-18.694318450654578,-0.012316833333333332,0.0003168333333333333,0.05812983333333333,0.9143261666666667,0.40496399999999994,0.0023575,-0.00249,0.9109059999999998,0.40686183333333337,-0.0261885,-0.06346516666666667
2,1916733526345166.0,0.022379666666666662,0.010439499999999999,-0.014267000000000002,-0.07190801010396071,7.414348754753555,6.5595253457073275,-0.03783883333333333,0.03257983333333333,-0.059785333333333336,-0.0429215,7.306544,6.540867833333333,15.965630435227384,-34.428809293512124,-18.57583690494834,-0.012309166666666664,0.00017083333333333336,0.05805016666666666,0.9141811666666665,0.40528899999999995,0.0025911666666666665,-0.002655,0.91074,0.4072236666666667,-0.026030333333333336,-0.06359016666666667
3,1916733555992993.0,-0.013127666666666668,-0.0094475,0.0018895000000000003,-0.09808337336816132,7.397040232801884,6.610884825039083,-0.050202833333333335,0.003320499999999997,0.016872666666666664,-0.0465825,7.308441333333334,6.538723333333333,15.61821420938909,-35.052445933131075,-19.14817608053775,-0.012302666666666668,5.766666666666667e-05,0.057977,0.9141483333333333,0.40536183333333337,0.0026633333333333335,-0.0027051666666666665,0.9106736666666665,0.40736716666666667,-0.025879833333333335,-0.06368499999999999
4,1916733585620475.2,0.0019608333333333322,-0.024716666666666665,0.004196000000000001,-0.1414365968042884,7.312384225006983,6.757481579795943,-0.09696833333333334,-0.06931116666666666,0.14313766666666666,-0.04540833333333333,7.302628833333333,6.545222333333334,16.585220967438918,-34.66227471404233,-19.221928394864737,-0.012309333333333332,-1.9833333333333332e-05,0.057921,0.9142146666666666,0.40521399999999996,0.0023599999999999997,-0.002793333333333333,0.9108423333333334,0.4069528333333334,-0.025995333333333332,-0.06387166666666666
5,1916733615232698.8,0.036049,0.015408833333333335,0.0075706666666666665,-0.07609253687092994,7.379284621638132,6.559242345222594,-0.023453833333333337,0.0008,-0.07476683333333334,-0.04609266666666667,7.305930833333334,6.541530666666667,15.001163629939278,-34.152448384945174,-19.674019920073103,-0.012340166666666666,-0.00012100000000000001,0.05787066666666666,0.9140748333333333,0.4055298333333333,0.002222333333333333,-0.0027573333333333334,0.9107398333333334,0.40718566666666667,-0.025972,-0.06386283333333333
6,1916733644839835.8,-0.001945500000000001,0.02375283333333333,0.0052643333333333335,-0.023110734154505125,7.39279498322465,6.426475445963238,0.025962333333333334,0.003356833333333333,-0.1705375,-0.04931416666666668,7.313816999999999,6.532690000000001,15.755749119226993,-35.55815241389477,-18.518466870321113,-0.012381499999999998,-0.00022133333333333336,0.057801333333333337,0.9139351666666666,0.40584433333333325,0.0025451666666666665,-0.0024866666666666665,0.9105133333333333,0.4077558333333334,-0.025701666666666668,-0.06355783333333333
7,1916733674487663.0,-0.024846666666666666,-0.019388666666666665,-0.006451833333333333,-0.09538858040954139,7.386418169407496,6.592681448428013,-0.05107933333333333,0.002937666666666666,0.0042759999999999986,-0.049593500000000006,7.311324166666668,6.535477166666667,16.666229070517073,-35.689421186074384,-18.687581445420673,-0.012416833333333334,-0.0002793333333333333,0.05770116666666667,0.9140526666666666,0.40557983333333336,0.002529833333333333,-0.00252,0.9105853333333335,0.40758099999999997,-0.025711166666666663,-0.0636465
8,1916733704115144.8,0.0010756666666666668,0.026769166666666667,0.004198500000000001,-0.1283621336312199,7.410600575166105,6.589010011910784,-0.07008433333333333,0.029276833333333335,-0.022133666666666666,-0.054573666666666666,7.309927666666666,6.536999166666667,15.18249528243314,-35.51363518599223,-18.37337567038181,-0.012459,-0.0002931666666666667,0.05762033333333333,0.9141066666666667,0.40545800000000004,0.002536833333333333,-0.002535,0.9106229999999998,0.40750166666666665,-0.025457166666666666,-0.06371583333333332
9,1916733733737540.2,-0.027865166666666667,0.0125705,-0.007522666666666667,-0.13038137429339366,7.395205068720441,6.6075094606107525,-0.07488066666666666,0.010226166666666666,0.0181195,-0.0621725,7.308571333333333,6.5384475,14.98269021984675,-35.39479544438584,-18.166948725246737,-0.012528666666666667,-0.00027949999999999996,0.057536,0.9141645,0.4053260000000001,0.0028531666666666666,-0.0023828333333333336,0.9106691666666666,0.40744,-0.0249895,-0.06363416666666667
10,1916733763365022.8,-0.005673833333333332,0.007774166666666666,-0.0013071666666666672,-0.25243138571863627,7.408346508038686,6.78935929283998,-0.18370699999999998,0.030722666666666665,0.16679366666666665,-0.07231699999999998,7.301095,6.5466905,15.585538641621996,-35.849658993119704,-18.393427501553465,-0.012658,-0.00026250000000000004,0.05743266666666666,0.9143061666666666,0.4050053333333334,0.002971333333333333,-0.0024638333333333335,0.9108828333333333,0.40695433333333325,-0.024492166666666666,-0.06388049999999999
11,1916733792992505.0,0.015452166666666664,0.015584333333333332,0.03083033333333333,-0.15844007968884966,7.408098664495321,6.545367095791193,-0.06557466666666666,0.0226195,-0.08382983333333334,-0.07774366666666667,7.303966166666666,6.543425,15.802413214855195,-35.84954384357058,-17.700088924086476,-0.012933166666666664,-0.00025133333333333333,0.057355833333333335,0.9142264999999999,0.40518666666666675,0.0030451666666666665,-0.0021611666666666667,0.9108065,0.4071816666666667,-0.02411066666666667,-0.063667
12,1916733822609814.2,-0.029106166666666666,-0.017257666666666668,0.038996333333333334,-0.03737374462104987,7.3881626868392445,6.5172724342547355,0.03268683333333333,0.001485166666666667,-0.08299333333333332,-0.06879066666666667,7.305079166666666,6.542282666666666,15.75620358722054,-35.54527082146159,-18.373458851656768,-0.013373000000000001,-0.00016983333333333333,0.05724866666666667,0.914265,0.40510333333333337,0.002814833333333333,-0.0016778333333333335,0.910808,0.4072358333333334,-0.024399333333333332,-0.063183
13,1916733852222037.8,-0.020586666666666666,-0.01530716666666667,0.0434395,0.08198839393931773,7.3480478078091,6.675315642014957,0.1474015,-0.028992833333333332,0.059329999999999994,-0.05150466666666667,7.298915666666666,6.549315333333333,15.797592657389908,-35.12758313529964,-18.43183145411986,-0.013828000000000002,-2.9833333333333335e-05,0.05709383333333332,0.9144336666666666,0.40472749999999996,0.002299666666666667,-0.0012196666666666666,0.9110416666666669,0.4067531666666668,-0.025090833333333337,-0.06265400000000002
14,1916733881839347.2,-0.021476833333333334,-0.016904333333333334,0.021240333333333337,0.1632018882268467,7.330560233992105,6.590603037731236,0.19400183333333332,-0.04035816666666666,-0.03713416666666667,-0.03207933333333334,7.29458,6.554268499999999,16.34418452859276,-34.81158750600261,-18.130153221617608,-0.014084833333333333,4.6e-05,0.05698416666666667,0.9145386666666666,0.4044928333333333,0.0018993333333333334,-0.0008233333333333334,0.9112166666666667,0.4063915,-0.025907999999999997,-0.062116333333333336
15,1916733911471915.8,-0.03212483333333333,-0.0211665,0.0091705,0.08169434594496522,7.343052851678029,6.701351440263537,0.09531200000000002,-0.0176765,0.08693733333333332,-0.018818500000000002,7.287675666666666,6.561996,15.495903157555764,-35.99046510403122,-18.866168279182208,-0.01417016666666667,7.000000000000001e-05,0.05690916666666667,0.9147161666666667,0.40409333333333336,0.0015235,-0.0007408333333333334,0.9114436666666667,0.40586583333333337,-0.026538666666666672,-0.06196116666666667
16,1916733941119743.0,-0.008161,-0.012108,0.0036671666666666675,0.06769072365584117,7.35693251978665,6.822257924547927,0.07907316666666665,0.00019300000000000046,0.18372216666666666,-0.009849333333333333,7.279753499999999,6.5708045,16.391864545150177,-33.60054422806644,-19.010223247432094,-0.014198500000000003,7.55e-05,0.05686866666666667,0.9148468333333334,0.4037983333333333,0.0012143333333333333,-0.0007346666666666666,0.9116945000000002,0.405284,-0.026964833333333337,-0.061896833333333325
17,1916733970747224.8,0.025927333333333333,0.0111515,-0.009119833333333332,-0.09664889190754578,7.3679265666062435,6.793534538084796,-0.10246899999999999,0.005766833333333335,0.13512316666666668,-0.012032166666666668,7.277954666666666,6.572793333333333,16.05329665610843,-35.48729108877239,-17.71217660609717,-0.014206499999999999,6.833333333333335e-05,0.056857500000000005,0.9147873333333333,0.40393316666666673,0.0012426666666666667,-0.0007989999999999999,0.9117461666666666,0.40516599999999997,-0.026858500000000004,-0.061953833333333326
18,1916734000374706.8,0.037117166666666666,0.003868,0.011477166666666665,-0.16342214904474034,7.397935999486264,6.611751268838153,-0.13679866666666665,0.032613833333333335,-0.04385666666666666,-0.021286,7.284364833333334,6.565663666666667,15.394688931187082,-34.72675381679388,-18.399728866251007,-0.014228666666666666,5.8666666666666665e-05,0.0568485,0.9145755000000001,0.40441299999999997,0.0013565,-0.0007183333333333333,0.9115433333333334,0.4056441666666666,-0.026402,-0.062005
19,1916734029966585.0,-0.007980333333333334,-0.02791366666666666,0.02586133333333333,-0.0009968063545704859,7.40273000538108,6.465815973185241,0.02686016666666667,0.025191666666666668,-0.16824233333333335,-0.015426333333333334,7.291520666666667,6.557732833333333,15.29619603030649,-35.91460844512346,-19.000807633279408,-0.014300166666666668,5.4000000000000005e-05,0.056826499999999995,0.9144625,0.4046688333333334,0.0009981666666666667,-0.0004731666666666666,0.9113341666666667,0.4061238333333333,-0.026685833333333336,-0.0618195
20,1916734059588980.8,-0.05006149999999999,-0.04708866666666667,0.006152,0.09398114814287588,7.326668291914669,6.609538248832039,0.09387249999999998,-0.042691,-0.010105833333333333,-0.00031216666666666616,7.286078333333333,6.563795666666667,15.58791117886038,-35.04350282553068,-18.43291008141993,-0.014386499999999998,7.966666666666667e-05,0.056778999999999996,0.9146681666666666,0.4042048333333333,0.000346,-0.0004146666666666667,0.9115076666666666,0.40569049999999995,-0.027470166666666667,-0.061759499999999995
21,1916734089226635.8,-0.0031891666666666652,-0.022939166666666663,-0.009475999999999998,0.05262502065852529,7.369158578886395,6.708458764309516,0.0452715,0.015246333333333334,0.06016683333333333,0.009378,7.2786661666666665,6.57201,15.132335606914785,-34.63280775555271,-19.222628405322116,-0.014448833333333333,0.00013983333333333336,0.05669433333333334,0.914873,0.40374033333333337,-0.000231,-0.0007114999999999999,0.911718,0.40513133333333334,-0.02809366666666667,-0.06204233333333333
22,1916734118833772.2,0.04031116666666666,0.053756666666666654,-0.022079500000000002,0.15538518434819223,7.441200645944065,6.517295548613561,0.14954516666666667,0.07886283333333334,-0.13427183333333334,0.007181833333333334,7.287039000000001,6.5627249999999995,15.026817942927144,-35.15188416601229,-18.600513220340627,-0.014482666666666666,0.00020899999999999998,0.05661233333333333,0.9147136666666666,0.40410166666666664,7.833333333333333e-05,-0.0007841666666666666,0.9114636666666667,0.4057228333333333,-0.027984833333333334,-0.06196616666666666
23,1916734148496858.2,-0.020584166666666667,0.012036833333333335,-0.039121166666666665,-0.0915813337537913,7.4530994773793795,6.5554860041116925,-0.108269,0.07641966666666668,-0.05206949999999999,-0.007482833333333334,7.2935945,6.555439166666666,15.960464117250309,-35.81442392466989,-19.236532421418847,-0.014479,0.0003823333333333333,0.056475500000000005,0.9146261666666667,0.4042981666666667,0.0008769999999999998,-0.000983,0.9112463333333332,0.4062275,-0.0272935,-0.062164166666666666
24,1916734178124341.0,-0.04349016666666666,-0.045669666666666664,-0.0021921666666666665,-0.23791220128213542,7.433690841635318,6.80486746130104,-0.21436466666666668,0.0613565,0.17604833333333333,-0.016500166666666666,7.284777000000001,6.565219833333334,14.723403929282682,-34.77365979074629,-19.075000027506793,-0.014512166666666666,0.0006591666666666667,0.05630266666666667,0.914862,0.4037633333333333,0.0006846666666666666,-0.0014293333333333335,0.9114741666666667,0.4056301666666666,-0.027039500000000005,-0.06283350000000001
25,1916734207751823.0,0.0065766666666666656,-0.019920666666666666,0.013252166666666667,-0.08330323880881578,7.364392791685344,6.890584325687025,-0.06589266666666667,-0.007405666666666667,0.2310688333333333,-0.013362833333333332,7.2763928333333325,6.574520666666667,15.948297091091154,-35.10945827400314,-17.66568680468141,-0.014587499999999998,0.0007803333333333333,0.05623983333333333,0.9149858333333335,0.40348333333333336,0.00014333333333333334,-0.001452833333333333,0.9117231666666669,0.40503200000000006,-0.02723716666666667,-0.06299266666666666
