,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,grav_x,grav_y,grav_z,magnet_x,magnet_y,magnet_z,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,rv_w,rv_x,rv_y,rv_z
0,2244300583602082.2,-0.06022383333333333,0.011739166666666669,0.010581833333333334,-0.24288186596813297,7.463770605651871,6.585735849757356,0.008581166666666662,0.0864575,-0.048260833333333336,-0.2562625,7.2805151666666665,6.564967500000001,7.786347143385515,-21.82694424150306,-34.359647794347616,0.015555666666666667,-0.03721816666666667,-0.024658833333333335,0.9143658333333334,0.4041148333333333,0.0025673333333333334,-0.0248975,0.12430499999999998,0.041110833333333326,0.4044621666666666,0.905134
1,2244300613224478.0,-0.056495666666666666,-0.006195333333333333,0.001884666666666667,-0.3362942844271683,7.367090307994045,6.71911923106179,-0.077389,0.0064203333333333334,0.06567049999999999,-0.257215,7.2675279999999995,6.579303500000001,7.004323504642211,-22.148860971689533,-33.51632618740452,0.015681333333333332,-0.03584266666666667,-0.025055333333333336,0.914769,0.403201,0.0024981666666666668,-0.024904333333333334,0.124399,0.04095949999999999,0.4035728333333333,0.9055251666666666
2,2244300642836701.2,-0.014773,0.02824633333333333,0.020172166666666668,-0.24662481188848018,7.3744701340958345,6.602273226235581,0.020988333333333335,0.025751166666666672,-0.07628016666666666,-0.2584996666666667,7.2623463333333325,6.584974833333333,7.734058311084564,-22.894075331847006,-34.31699745847542,0.015756166666666665,-0.034424666666666666,-0.025415499999999997,0.9149664999999999,0.4027675,0.0026048333333333336,-0.024651333333333334,0.12416016666666667,0.040726,0.4032381666666667,0.9057174999999998
3,2244300672479442.0,-0.035550500000000006,0.015467166666666666,0.03259533333333333,-0.14175695090316498,7.318979771994557,6.517549740827808,0.12854183333333333,-0.031662333333333334,-0.14449333333333333,-0.2537936666666667,7.261532333333332,6.586054,8.641103856822559,-23.727023954384375,-34.306527222576555,0.015835500000000002,-0.032919000000000004,-0.025798833333333337,0.9150896666666668,0.40252,0.0027966666666666665,-0.024104333333333335,0.12355466666666669,0.04070733333333333,0.40317200000000003,0.9058303333333333
4,2244300702106924.8,-0.07247666666666668,-0.023768,0.003835166666666666,-0.06849442386880676,7.286223461019105,6.552628114764126,0.17450599999999997,-0.039330166666666666,-0.11103,-0.23973316666666666,7.252291166666667,6.5967519999999995,7.594065757030749,-22.67903256213975,-34.425637048362766,0.01602416666666667,-0.03129816666666666,-0.026291500000000006,0.9154288333333334,0.40176216666666664,0.002591833333333333,-0.023878833333333335,0.12326483333333334,0.041254500000000006,0.40243883333333336,0.9061711666666666
5,2244300731744579.2,-0.0682145,0.012445999999999999,-0.0018434999999999999,-0.03386465040361168,7.376744904629342,6.588738320429229,0.1973325,0.06125366666666667,-0.09209983333333334,-0.22891999999999998,7.241140833333333,6.609376,7.607013287595092,-23.02215955271676,-35.39665909853,0.016444833333333336,-0.02956033333333333,-0.026864666666666665,0.9158621666666668,0.4007706666666666,0.0024695,-0.023942166666666667,0.12317666666666666,0.04169166666666666,0.4015935,0.9065385
6,2244300761372061.2,-0.0696385,0.05115533333333334,-0.0197805,-0.0945407450569715,7.315884247320646,6.62078607950923,0.13051166666666666,-0.0015846666666666659,-0.06604716666666667,-0.23074366666666665,7.230971999999999,6.620434666666667,8.098674032436325,-22.46822262349527,-33.79495804391566,0.01707683333333333,-0.027689000000000002,-0.027476,0.9162503333333332,0.39988533333333326,0.0030358333333333335,-0.02382316666666667,0.12293883333333333,0.04137733333333333,0.40092333333333335,0.9068813333333333
7,2244300791024975.0,-0.058624333333333334,0.046892666666666666,-0.038060666666666666,-0.30807182450378057,7.24244980704308,6.656703894548028,-0.074405,-0.048341833333333334,-0.04731866666666667,-0.24680566666666667,7.217584666666667,6.634447333333333,9.0317999619792,-22.66022375378573,-33.966372055723866,0.017851833333333334,-0.025719500000000003,-0.028143,0.9166409999999999,0.39897299999999997,0.0038948333333333335,-0.0239645,0.12313649999999998,0.04043733333333334,0.40012766666666666,0.9072490000000002
8,2244300820652456.8,-0.022232166666666664,0.07671616666666667,-0.007705666666666667,-0.38177634481172457,7.3013298902639105,6.48317376627936,-0.10892950000000001,0.021713,-0.23795166666666664,-0.26964483333333333,7.213693,6.637790833333334,8.666649531731325,-23.120389695141046,-32.430774501159526,0.018592,-0.023658000000000002,-0.028880666666666666,0.9168505000000001,0.3984821666666667,0.0048515,-0.023941166666666666,0.123186,0.03916033333333333,0.4000413333333333,0.9073363333333333
9,2244300850279938.8,-0.046378833333333334,0.06358083333333334,0.0169755,-0.336412985688389,7.35480978903242,6.236722319737681,-0.044512166666666665,0.08181266666666666,-0.4696303333333333,-0.2863328333333333,7.2182588333333335,6.632128333333333,7.991844308234079,-22.0985670744185,-33.48061035268376,0.019242333333333337,-0.021357499999999998,-0.029759999999999998,0.9170116666666667,0.398131,0.005830333333333333,-0.023393,0.12266899999999999,0.03806116666666667,0.4005081666666667,0.9072468333333332
