,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,grav_x,grav_y,grav_z,magnet_x,magnet_y,magnet_z,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,rv_w,rv_x,rv_y,rv_z
0,1126843249697423.2,-0.026186833333333336,-0.1003825,-0.011825833333333332,0.05793999870826031,8.11813545895307,5.890705655017687,-0.13805900000000002,-0.06044549999999999,0.24179366666666666,0.18853983333333332,8.067442833333333,5.572358,-12.641220362794888,-33.997774176579085,-20.739938533609365,0.005213166666666667,0.005452166666666667,0.005806499999999999,0.887247,0.4611956666666668,-0.00814,-0.004963833333333333,0.8845460000000002,0.46451466666666663,0.010717999999999998,0.04110366666666667
1,1126843279329991.2,-0.041992166666666664,-0.16518649999999999,0.0018438333333333336,0.07418131411072616,8.123532322723564,5.815488936010141,-0.12285983333333333,-0.04396016666666667,0.1424858333333333,0.20359866666666662,8.056250333333333,5.587995500000001,-13.632943180865084,-34.085255090697856,-21.131353612766716,0.005409166666666667,0.0055415,0.005823000000000001,0.8874328333333333,0.4607926666666667,-0.009843166666666667,-0.0059805,0.8850516666666667,0.4636886666666667,0.009173333333333334,0.039895666666666676
2,1126843308942214.8,-0.05157466666666666,-0.1634115,0.025813,0.18131880189201058,8.184985084011062,5.727247781910408,-0.051098833333333336,0.024823666666666664,0.039074500000000005,0.23252666666666666,8.046201666666667,5.601327,-12.608697954603036,-33.804526007860154,-20.284712407589485,0.005456166666666667,0.0055435,0.005847666666666667,0.8877174999999999,0.4601758333333334,-0.012132166666666668,-0.0069535000000000005,0.8854816666666667,0.46299400000000007,0.006930166666666667,0.03886
3,1126843338579869.5,-0.016067500000000002,-0.07268533333333334,0.038241166666666666,0.26823429940195137,8.153467544617625,5.65735069424969,0.014215666666666668,-0.004092666666666668,-0.038082333333333336,0.25891116666666664,8.0404815,5.6083834999999995,-13.992415793360282,-33.78846417146119,-20.312903908767634,0.005496999999999999,0.005537666666666666,0.005880666666666667,0.8879576666666665,0.45965616666666675,-0.01391166666666667,-0.007342499999999999,0.8857005,0.46262816666666673,0.005207666666666667,0.03850466666666668
4,1126843368197179.2,0.02992,0.025848499999999996,0.017471333333333335,0.32193363800343217,8.12178897305078,5.574812181054717,0.04891533333333333,-0.0336015,-0.10860866666666667,0.27003283333333333,8.043839166666666,5.603044833333333,-14.322198612448815,-34.42609081297081,-21.502278552523165,0.005540333333333334,0.0055338333333333324,0.005914333333333333,0.8878943333333332,0.45976799999999995,-0.0143685,-0.007130166666666667,0.8855331666666668,0.4629275000000001,0.004744666666666665,0.03881716666666667
5,1126843397799229.8,0.048561333333333324,0.06703949999999999,-0.011650166666666668,0.2773061637005444,8.098102181284453,5.579036151997567,0.005392666666666668,-0.062715,-0.08280249999999999,0.26222983333333333,8.052560000000001,5.590873666666667,-14.09076676181707,-33.209037618319044,-20.335475096569425,0.00559,0.005539166666666667,0.005935333333333333,0.8876141666666667,0.4603348333333333,-0.013668333333333333,-0.006759000000000001,0.8851641666666666,0.46358933333333335,0.005448666666666665,0.03924333333333333
6,1126843427406366.8,0.047849166666666665,0.08071416666666666,-0.005968833333333333,0.20630978315495996,8.13602050529703,5.588731821637121,-0.045706166666666666,-0.023207333333333333,-0.0669505,0.24570650000000002,8.061509333333333,5.578713666666668,-12.76421765610317,-33.61044752240514,-20.328618677771484,0.0056465,0.005551166666666667,0.005940833333333333,0.8872976666666667,0.4609798333333333,-0.012616666666666665,-0.006437833333333333,0.8847998333333332,0.46424266666666675,0.006593333333333332,0.039551
7,1126843457038935.2,0.018552,0.09882333333333333,0.0187125,0.19613255830210327,8.174470892526587,5.55885008619362,-0.0360925,0.0027468333333333338,-0.08009033333333333,0.23006883333333336,8.068843166666667,5.568770333333333,-13.779564926588812,-33.106686291347984,-19.981652448530173,0.005696333333333334,0.005568833333333333,0.005934166666666667,0.8870693333333333,0.46145900000000006,-0.011436333333333333,-0.005733333333333333,0.8844821666666668,0.46476816666666676,0.007885666666666666,0.040245500000000003
8,1126843486671503.5,-0.0318705,0.065623,0.027237,0.19643763028927166,8.184113644322375,5.574035085423113,-0.027215333333333338,0.010914166666666664,-0.060378166666666656,0.22104716666666666,8.068861833333335,5.569110166666666,-14.213507500468411,-32.703122095558456,-20.698777625821894,0.005733499999999999,0.0056055,0.0059215000000000005,0.8871168333333332,0.46140099999999995,-0.010456,-0.004812166666666667,0.8844521666666668,0.464732,0.008859,0.041111
9,1126843516349848.2,-0.057256,0.021237833333333334,0.028117000000000003,0.24484383643905316,8.179547478260947,5.664934157021304,0.024076166666666662,0.02103416666666667,0.018358166666666665,0.22201283333333333,8.0607485,5.5808065000000004,-12.886273061370758,-33.672228003572584,-20.75984932147158,0.0057775000000000005,0.0056675,0.005898833333333333,0.8874626666666666,0.46075,-0.010098,-0.004192833333333333,0.8847594999999998,0.4640851666666666,0.009100166666666664,0.04174
